Date,Time,User1,User2,Message,SubLabel,CBLabel
9.9.2019,5:42:32,196,124,Stop being a fag Please stop being a giant faggot.  ,1,0
4.5.2019,24:44:33,48,1,Alexander Barrie Hi there; apologies. If I were to remove the false information from the entry; would the post be valid as it is both true knowledge and also not self-promotion. Cheers; ,2,0
18.5.2019,9:16:59,96,45,fuck u cocksucker; fuck u ill do what i want its an online community and whats a community without cryme?,1,0
17.6.2019,23:41:42,59,96,The U.S. war against Iraq was not authorized by the U.N. 4 Iraq did not pose an imminent threat to the U.S.  ,2,0
22.7.2020,4:00:15,152,164,Fuck you   and your foot,1,0
12.12.2020,14:45:30,18,154,or to call people to action,2,0
2.10.2019,19:48:41,55,165,your mom is my slave and your father is my bitch   you all shall bow down to me and your mothers will suck my balls. your father is my slave and i will drive him into the ground with my forhead. as you look upon this page and gasp i enter your soul and devour your flesh.,1,0
22.7.2020,9:23:18,54,81,And this is an excerpt from the entry for God When one speaks of God; it is generally the Father who is referred to; that is; Elohim. All mankind are his children. ,2,0
3.6.2019,2:07:31,113,54,D'Souza is a closeted homosexual. Proof can be found HERE http//www.gayforpay.com  ,1,0
27.7.2022,17:00:27,83,198,Hi! Welcome to Wikipedia! Hope you enjoy contributing to Wikipedia. Be bold in editing pages. Here are some links that you might find useful Try the Tutorial. If you have less time; try Wikipedia How to edit a page.  ,2,0
9.4.2022,3:53:41,23,27,Just dropping by...  ...to let you know that you're a cocksucking faggot!-'''',1,0
15.9.2019,21:59:35,186,126,Thanks for the suggestion Re Friends episodes articles. I used the capitals used in the main List of Friends episodes page where prior editors capitalized all the first letters of the titles. I totally agree with your point though. ,2,0
24.2.2022,16:53:12,175,77,PEOPLE THAT USE THIS WEBSITE ARE STUPID. don't Use it. I wrote every thig and its all lies LIES I TELL YOU,1,0
17.10.2020,8:48:06,19,66,Citation templates Hi; I noticed the citation templates on your talk page. We should try to merge TemplateBook reference which is reasonably widely used in with them; in whatever manner is appropriate.,2,0
16.8.2019,8:36:07,128,127,Hahaha; fuck you ESA; you worthless pieces of shit.  ,1,0
8.6.2020,5:40:33,170,50,; 13 Jan 2005 UTC Ahhhh; I see that Wigdor; er; I mean; User24.168.66.27; is trying to worm his way back into this surrealism article again. Stirling; you might want to check the logs to see how Wigdor was previously removed from the article. Wigdor is nothing but an emerging artist who thinks hes the next Salvador Dali.1651,2,0
26.2.2021,2:22:29,96,160,You are a shit-packing backhole; and will stay that way.  Good riddens Mongol.. please stay OUT OF EUROPE.. we don't need anymore of your stink.,1,0
5.11.2019,11:49:13,52,79,No; the election hasn’t been called. There is a small chance that it won’t be in 2005; but that chance still exists; so the title should not be changed until a 2005 election becomes a certainty; not just a strong probability. ,2,0
26.5.2021,11:41:06,58,32,You can suck my cock; motherfucker   ALSO; NIGGER. BLOCK ME; YOU THINK I GIVE A FUCK? I COULD VANDALIZE YOUR PAGE 24/7. BITCHES DONT KNOW 'BOUT MY DYNAMIC IP.    ,1,0
18.8.2019,14:04:15,105,186,Regardless; the data on the Wikipedia page is incorrect; and every attempt to change it has been thwarted.  ,2,0
10.11.2019,1:40:24,196,128,FUCK YOU   BARACK OBAMA IS A MUSLIM; HE SUCKS ASS! (  ),1,0
6.7.2021,16:31:19,64,192,I do not know a good ref. I am not sure but it seems that Thurston was mostly interested in 3d case. I took a definition from some paper now I do not remember which and modified it a bit ,2,0
7.5.2019,12:32:33,128,108,FUCK U CUNT   LEAVE My STEPHEN THOMSON Page alone I was trying to get alot of information and u sit there on your cunt like ass saying that its too short Well Fuck OFF and tell the other users delete my page to FUCK OFF And leave the page ALONE,1,0
2.2.2020,20:28:32,180,95,Well; no one came along to defend that sentence; so I’ll assume it wasn’t defensible and remove it from the article. ,2,0
2.2.2019,7:42:32,161,21,well; i suppose; i spoke with a wrong person.... you're just as fucked up as the other user who posted the study.  p.s. fuck you you fucking government shill`,1,0
6.5.2022,3:11:26,143,50,Allow me to reiterate the above. He is widely known by the initial; so that’s the title we use. If you disagree with that; you can raise the issue on the article talk page. ,2,0
2.3.2020,14:53:09,84,64,Suck my dick wikiluser.  ,1,0
24.1.2020,25:19:47,24,161,Actually; it is not known commonly as Revelation but as Revelations. People who point out that the latter is not a correct rendering of what is written are missing the point; which is that the plural form both is in ordinary spoken use; and has come down from a separate oral/visual tradition a bit like Adam and Eve eating an apple; simply because that was the fruit ordinarily shown in stained glass window versions. PML.,2,0
8.11.2020,4:54:30,157,70,Thank you so much for fixing the United States template! ,2,0
28.2.2019,4:16:45,79,72,fag   You are a fucking cock sucking doosh bag,1,0
29.6.2021,5:06:25,42,122,I don’t know the context; but you might find this Netmask calculator of some use. Unfortunately; all the other bookmarks in my Networking utilities Favorites folder seem to have fallen out of use. Hth! ,2,0
8.3.2019,4:52:12,53,185,Your mom plays gay music.. linkin park is the shit mutha fucka!,1,0
22.10.2022,22:27:32,120,151,First coup convertible I’ve changed this to the Peugeot 401 D Eclipse of 1934. There were also the Ford Skyliners of the 1950s; I I amagine. ,2,0
30.11.2021,19:11:28,27,151,Also; I burn jews for fun.,1,0
19.11.2021,21:33:31,183,37,Hoodoo! Never mind. He’s under 24 hour block; after he went on a bizarre campaign against me and anyone else who opposed his attempts to unilaterally Impose his POV. ,2,0
1.12.2020,7:16:20,171,111,Hey Jeremy!   FUCK YOU! AND FUCK YOU ALAN! Good to know you mother fuckng pussies protect each other. Get a lfie with your empty threats you fucking faggot; you fucking stickingyour bare unprotected dicks within each other's assholes. FUCK YOU cocksucker! Scratch my asshole and condensate the moisture from my dirty rectum onto the roof of your mouth then give me head.,1,0
1.1.2020,16:21:44,131,117,At the end of the day; it’s all arbitrary. The Earth rotates about an axis. One end is called north; the other south. ,2,0
2.1.2020,5:01:41,20,51,SHut the fuck up you motherfucker; you probably engage with incest with your deceased grandmother...,1,0
17.11.2019,5:58:48,195,26,If the article needs tweaks and also need a higher level change adding or removing a big chunk of text; fixing some wording that you thing is seriously incorrect or misreading then do the trivial fixes in one edit; and the other fix in another with an edit summary like removing nonsense about Father Dougal. ,2,0
30.10.2019,7:55:34,186,138,If you continue to vandalise; I'm gonna fuck you up big time,1,1
17.9.2020,10:01:22,11,118,I agree with most of that. But there does need to be a section devoted to criticism; as w any confrontational/controversial/etc. subject. Anyways; I have been saying I am pretty much done w this article; which is largely due to my lack of both interest and expertise. ,2,0
27.5.2019,23:08:16,188,134,GO TO HELL ASSHOLE,1,0
24.11.2021,1:18:12,25,167,Under no circumstances should collectible coins be cleaned or polished this will destroy at least half its collectible value. ,2,0
16.3.2020,18:55:27,141,43,sarah palin is a fucking bitch   this stupid nazi woman is a fucking bitch...  i hope they kill her.. RACIST conservative NAZI...  stupid ugly bitch with glasses...  and the americans love her because shes a fuckign ku klux klan..  die sarah stupid racist..,1,0
13.1.2019,7:26:01,73,171,Section changes As well as adding sections for history and other controversies; I’ve changed the sequence of the sections Treatment; Skepticism towards ADHD as a diagnosis; Psychological Testing for ADHD to be Testing; then Skepticism; then Treatment which seems to be a more natural progression. 1856; 2004 Jun 10 UTC,2,0
17.7.2021,8:58:32,154,33,yea soooo  ur stupidd! loser,1,0
12.4.2019,8:29:29,20,59,Poker edits I noticed your edits to various poker players. A few weeks ago I started writing about 4050 new articles on poker players. ,2,0
6.2.2020,15:04:09,63,102,hey jerk   go write about gardening or britney spears or toby keith and FUCKING stop ruining articles on topics you have no damn clue about.  ,1,0
20.2.2021,4:49:54,166,126,Being raeped in the ass doesn't count   ,1,0
27.8.2021,6:42:56,8,125,Look at the Euro standard descriptions. Each one is just a single sentence and it tells us the truth frankly. Weight and numbers; nothing else matters. Acronyms are PR bullshit and do not belong to an encyclopedia. It is a shame US people do not dare to face the polluting nature of their monster cars and try to hide the sad 20mpg reality behind cryptic PZEV and similar abbreviations. In Europe 65mpg is reality now. ,2,0
26.1.2020,2:05:05,59,163,My Talk Page Why can't I blank my own talk page; ass?  ,1,0
27.12.2020,23:30:43,20,59,Pictures Came in HI Rick I got the recent pics of yourself came in! Thanks; Your friend Pat ,2,0
19.11.2021,14:22:49,48,127,Dear; idiot. The talk page is not a place for comments. Wikipedia is not a forum or a chatroom. The talk page is for comments concerning the article; such as its size; information; images; etc.  ,1,0
28.9.2019,12:29:26,136,110,Hi GQ. Please note that pages in the User namespace are intended for use by the user themselves only. If you wish to discuss something with a user; please use their User talk page. Thanks,2,0
22.9.2022,20:27:58,55,194,My Edits   Quit fucking with my edits you stupid Awbern shit eatin' sonofabitch!,1,0
15.3.2021,13:40:40,68,93,I hope that it doesn’t violate 3RR to restore my own comments on a talk page. Respond here as I don’t have a username. ,2,0
1.5.2020,8:50:44,152,131,Whatever; dumbass.   Go eat Jimbo's pussy.,1,0
11.4.2019,8:06:22,87,10,Well clearly not everyone reads your preferred phrasing in such a light. As I noted; God with capital G is an overloaded word; it has multiple meanings. Why risk misunderstanding when there is an alternative that doesn’t have such risks? ,2,0
1.9.2021,4:22:58,187,198,How about YOU and AR stop pissing me off with your bullshit; and LISTEN TO ME FOR ONCE? -  ,1,0
25.8.2021,18:39:39,140,164,If they actually are public domain; why was it necessary to get the permission of Ralf Harte mink? ,2,0
